appearance_id,game_id,player_id,player_club_id,player_current_club_id,yellow_cards,red_cards,goals,assists,minutes_played
3050399_258889,3050399,258889,989,989,0,0,0,0,62
3050399_61841,3050399,61841,989,989,1,0,0,0,90
3050405_135343,3050405,135343,762,762,0,0,0,0,90
3050405_183318,3050405,183318,762,762,0,0,0,0,90
3050405_346707,3050405,346707,762,762,0,0,0,0,90
3050405_74960,3050405,74960,762,762,0,0,0,0,90
3050405_91845,3050405,91845,148,148,0,0,1,0,89
3050405_92469,3050405,92469,762,762,0,0,0,0,86
3050405_95810,3050405,95810,148,762,0,0,0,0,90
3050406_105470,3050406,105470,31,31,0,0,0,0,90
3050406_139208,3050406,139208,31,31,0,0,0,0,90
3050406_148368,3050406,148368,31,703,0,0,0,0,15
3050406_148455,3050406,148455,31,31,0,0,0,0,90
3050406_234803,3050406,234803,31,31,0,0,0,0,90
3050406_3333,3050406,3333,31,1237,0,0,0,1,90
3050406_43530,3050406,43530,31,1237,0,0,0,0,69
3050406_82105,3050406,82105,31,31,1,0,0,0,90
3050407_148153,3050407,148153,1237,1237,0,0,0,0,90
3050407_209212,3050407,209212,1237,1237,0,0,0,0,48
3050407_410425,3050407,410425,1237,148,0,0,0,0,24
3050407_82873,3050407,82873,1237,1237,0,0,0,0,66
3050411_105470,3050411,105470,31,31,0,0,0,0,90
3050411_139208,3050411,139208,31,31,0,0,0,0,90
3050411_148368,3050411,148368,31,703,0,0,0,0,3
3050411_148455,3050411,148455,31,31,0,0,1,0,90
3050411_234803,3050411,234803,31,31,1,0,0,1,90
3050411_258889,3050411,258889,989,989,0,0,0,0,31
3050411_314353,3050411,314353,31,31,0,0,0,0,13
3050411_3333,3050411,3333,31,1237,0,0,0,1,90
3050411_480987,3050411,480987,989,989,0,0,0,0,10
3050411_61841,3050411,61841,989,989,1,0,0,0,90
3050411_82105,3050411,82105,31,31,1,0,0,0,90
3050414_406638,3050414,406638,148,148,0,0,0,0,71
3050414_91845,3050414,91845,148,148,1,0,1,0,90
3050414_95810,3050414,95810,148,762,0,0,0,0,90
3050416_135343,3050416,135343,762,762,1,0,0,1,90
3050416_183318,3050416,183318,762,762,1,0,0,0,90
3050416_272999,3050416,272999,762,762,0,0,0,0,18
3050416_346707,3050416,346707,762,762,0,0,0,0,90
3050416_74960,3050416,74960,762,762,0,0,0,0,90
3050416_92469,3050416,92469,762,762,1,0,0,0,90
3050428_258889,3050428,258889,989,989,0,0,0,0,90
3050428_480987,3050428,480987,989,989,0,0,0,0,90
3050428_61841,3050428,61841,989,989,1,0,0,0,90
3050429_91845,3050429,91845,148,148,0,0,0,0,88
3050435_135343,3050435,135343,762,762,0,0,0,0,90
3050435_183318,3050435,183318,762,762,0,0,0,0,90
3050435_272999,3050435,272999,762,762,0,0,0,0,81
3050435_346707,3050435,346707,762,762,0,0,0,0,90
3050435_74960,3050435,74960,762,762,0,0,0,0,90
3050435_92469,3050435,92469,762,762,1,0,0,0,68
3050434_105470,3050434,105470,31,31,0,0,0,0,90
3050434_139208,3050434,139208,31,31,0,0,0,0,90
3050434_148368,3050434,148368,31,703,0,0,0,0,11
3050434_148455,3050434,148455,31,31,0,0,0,0,79
3050434_234803,3050434,234803,31,31,0,0,0,0,90
3050434_3333,3050434,3333,31,1237,1,0,0,0,90
3050434_82105,3050434,82105,31,31,0,0,0,0,90
3050440_148153,3050440,148153,1237,1237,0,0,0,0,90
3050440_209212,3050440,209212,1237,1237,0,0,0,0,67
3050440_410425,3050440,410425,1237,148,0,0,0,0,39
3050440_82873,3050440,82873,1237,1237,0,0,0,0,51
3050443_135343,3050443,135343,762,762,0,0,1,0,90
3050443_170321,3050443,170321,762,762,0,0,0,0,10
3050443_183318,3050443,183318,762,762,0,0,0,0,90
3050443_272999,3050443,272999,762,762,0,0,0,0,80
3050443_346707,3050443,346707,762,762,1,0,1,0,85
3050443_74960,3050443,74960,762,762,0,0,0,0,90
3050443_92469,3050443,92469,762,762,0,0,0,0,90
3050437_480987,3050437,480987,989,989,0,0,0,0,90
3050437_61841,3050437,61841,989,989,0,0,0,0,70
3050442_192765,3050442,192765,148,148,0,0,0,0,90
3050442_91845,3050442,91845,148,148,0,0,0,0,80
3050442_95810,3050442,95810,148,762,0,0,0,0,90
3050445_105470,3050445,105470,31,31,0,0,0,0,90
3050445_139208,3050445,139208,31,31,0,0,2,0,90
3050445_148368,3050445,148368,31,703,0,0,1,0,90
3050445_148455,3050445,148455,31,31,0,0,0,0,90
3050445_234803,3050445,234803,31,31,0,0,0,2,90
3050445_314353,3050445,314353,31,31,0,0,0,3,90
3050445_3333,3050445,3333,31,1237,0,0,0,0,70
3050445_43530,3050445,43530,31,1237,0,0,0,0,12
3050445_82105,3050445,82105,31,31,0,0,0,0,90
3050447_480987,3050447,480987,989,989,0,0,0,0,90
3050447_61841,3050447,61841,989,989,0,0,0,0,90
3050448_148153,3050448,148153,1237,1237,0,0,0,0,90
3050448_410425,3050448,410425,1237,148,0,0,0,0,85
3050453_91845,3050453,91845,148,148,0,0,0,0,79
3050453_95810,3050453,95810,148,762,0,0,0,0,90
3050455_135343,3050455,135343,762,762,1,0,0,0,65
3050455_170321,3050455,170321,762,762,0,0,0,0,25
3050455_183318,3050455,183318,762,762,0,0,0,0,90
3050455_272999,3050455,272999,762,762,0,0,0,0,90
3050455_346707,3050455,346707,762,762,1,0,0,0,45
3050455_74960,3050455,74960,762,762,1,0,0,0,90
3050455_92469,3050455,92469,762,762,0,0,0,0,90
3050450_105470,3050450,105470,31,31,0,0,0,0,90
3050450_139208,3050450,139208,31,31,0,0,0,0,90
3050450_148368,3050450,148368,31,703,0,0,0,0,63
3050450_148455,3050450,148455,31,31,0,0,0,0,90
3050450_234803,3050450,234803,31,31,1,0,0,0,90
3050450_314353,3050450,314353,31,31,0,0,0,0,90
3050450_3333,3050450,3333,31,1237,0,0,0,0,27
3050450_43530,3050450,43530,31,1237,0,0,0,0,6
3050450_82105,3050450,82105,31,31,0,0,0,0,90
3050460_148153,3050460,148153,1237,1237,0,0,0,1,90
3050460_209212,3050460,209212,1237,1237,0,0,0,0,15
3050460_410425,3050460,410425,1237,148,0,0,0,0,90
3050461_123682,3050461,123682,989,762,0,0,1,1,90
3050461_258889,3050461,258889,989,989,0,0,0,0,25
3050461_480987,3050461,480987,989,989,0,0,0,0,90
3050461_61841,3050461,61841,989,989,0,0,0,0,44
3050465_135343,3050465,135343,762,762,1,0,0,0,90
3050465_170321,3050465,170321,762,762,0,0,0,0,45
3050465_183318,3050465,183318,762,762,1,0,0,0,45
3050465_272999,3050465,272999,762,762,0,0,0,0,90
3050465_74960,3050465,74960,762,762,0,0,0,0,90
3050465_92469,3050465,92469,762,762,0,0,0,0,73
3050466_192765,3050466,192765,148,148,0,0,0,0,8
3050466_91845,3050466,91845,148,148,0,0,0,0,18
3050463_105470,3050463,105470,31,31,1,0,0,0,90
3050463_139208,3050463,139208,31,31,0,0,0,0,90
3050463_148455,3050463,148455,31,31,0,0,0,0,90
3050463_234803,3050463,234803,31,31,0,0,0,0,90
3050463_314353,3050463,314353,31,31,0,0,0,0,86
3050463_43530,3050463,43530,31,1237,0,0,0,0,77
3050463_82105,3050463,82105,31,31,0,0,0,0,90
3050475_123682,3050475,123682,989,762,0,0,0,0,90
3050475_170321,3050475,170321,762,762,0,0,0,0,90
3050475_258889,3050475,258889,989,989,0,0,0,1,15
3050475_272999,3050475,272999,762,762,0,0,0,0,82
3050475_480987,3050475,480987,989,989,0,0,0,0,90
3050475_74960,3050475,74960,762,762,0,0,0,0,90
3050475_92469,3050475,92469,762,762,0,0,1,0,90
3050479_105470,3050479,105470,31,31,0,0,0,0,90
3050479_139208,3050479,139208,31,31,0,0,0,0,90
3050479_148368,3050479,148368,31,703,0,0,0,0,18
3050479_148455,3050479,148455,31,31,0,0,0,0,90
3050479_234803,3050479,234803,31,31,0,0,0,0,90
3050479_314353,3050479,314353,31,31,0,0,0,0,90
3050479_3333,3050479,3333,31,1237,0,0,1,0,18
3050479_43530,3050479,43530,31,1237,0,0,0,0,72
3050479_82105,3050479,82105,31,31,0,0,0,0,90
3050486_148153,3050486,148153,1237,1237,0,0,0,0,90
3050486_209212,3050486,209212,1237,1237,0,0,0,0,28
3050486_410425,3050486,410425,1237,148,0,0,0,0,90
3050491_123682,3050491,123682,989,762,0,0,0,0,90
3050491_258889,3050491,258889,989,989,0,0,0,0,26
3050491_480987,3050491,480987,989,989,0,0,0,0,90
3050492_105470,3050492,105470,31,31,0,0,0,0,90
3050492_139208,3050492,139208,31,31,0,0,0,0,90
3050492_148368,3050492,148368,31,703,0,0,0,0,13
3050492_148455,3050492,148455,31,31,0,0,0,0,90
3050492_192765,3050492,192765,148,148,0,0,0,0,8
3050492_234803,3050492,234803,31,31,0,0,0,1,90
3050492_314353,3050492,314353,31,31,0,0,0,0,90
3050492_3333,3050492,3333,31,1237,0,0,0,0,77
3050492_82105,3050492,82105,31,31,0,0,0,0,90
3050492_91845,3050492,91845,148,148,0,0,0,0,21
3050492_95810,3050492,95810,148,762,0,0,0,0,90
3050485_170321,3050485,170321,762,762,0,0,0,0,90
3050485_183318,3050485,183318,762,762,0,0,0,0,90
3050485_272999,3050485,272999,762,762,0,0,0,0,90
3050485_74960,3050485,74960,762,762,0,0,0,0,90
3050485_92469,3050485,92469,762,762,0,0,0,0,75
3050431_148153,3050431,148153,1237,1237,0,0,0,0,90
3050431_209212,3050431,209212,1237,1237,0,0,0,0,31
3050431_410425,3050431,410425,1237,148,0,0,0,0,90
3050481_192765,3050481,192765,148,148,0,0,0,0,90
3050481_91845,3050481,91845,148,148,0,0,1,0,90
3050481_95810,3050481,95810,148,762,0,0,0,0,90
3050501_105470,3050501,105470,31,31,0,0,0,0,90
3050501_139208,3050501,139208,31,31,0,0,0,0,90
3050501_148455,3050501,148455,31,31,1,0,1,0,90
3050501_234803,3050501,234803,31,31,1,0,0,0,90
3050501_314353,3050501,314353,31,31,0,0,0,1,59
3050501_3333,3050501,3333,31,1237,0,0,0,0,31
3050501_82105,3050501,82105,31,31,0,0,0,0,90
3050495_123682,3050495,123682,989,762,0,0,0,0,90
3050495_258889,3050495,258889,989,989,0,0,0,0,31
3050495_480987,3050495,480987,989,989,0,0,0,0,90
3050495_61841,3050495,61841,989,989,1,0,0,0,90
3050500_135343,3050500,135343,762,762,0,0,0,0,90
3050500_170321,3050500,170321,762,762,0,0,0,0,25
3050500_183318,3050500,183318,762,762,0,0,0,0,90
3050500_272999,3050500,272999,762,762,0,0,0,0,90
3050500_74960,3050500,74960,762,762,0,0,0,0,90
3050500_92469,3050500,92469,762,762,0,0,0,0,90
3050517_135343,3050517,135343,762,762,1,0,0,0,90
3050517_170321,3050517,170321,762,762,0,0,0,0,90
3050517_183318,3050517,183318,762,762,0,0,0,0,90
3050517_272999,3050517,272999,762,762,0,0,0,0,78
3050517_74960,3050517,74960,762,762,0,0,0,0,90
3050517_92469,3050517,92469,762,762,0,0,0,1,90
3050513_123682,3050513,123682,989,762,0,0,1,2,83
3050513_148153,3050513,148153,1237,1237,0,0,0,0,90
3050513_258889,3050513,258889,989,989,0,0,0,0,14
3050513_410425,3050513,410425,1237,148,1,0,0,0,90
3050513_480987,3050513,480987,989,989,1,0,0,0,90
3050513_61841,3050513,61841,989,989,0,0,0,0,90
3050521_192765,3050521,192765,148,148,0,0,0,0,90
3050521_406638,3050521,406638,148,148,0,0,0,0,16
3050521_91845,3050521,91845,148,148,0,0,0,1,3
3050518_105470,3050518,105470,31,31,0,0,0,0,90
3050518_139208,3050518,139208,31,31,0,0,0,1,90
3050518_148455,3050518,148455,31,31,0,0,1,0,90
3050518_234803,3050518,234803,31,31,0,0,0,0,90
3050518_314353,3050518,314353,31,31,0,0,0,0,90
3050518_3333,3050518,3333,31,1237,0,0,0,0,13
3050518_82105,3050518,82105,31,31,0,0,0,0,90
3050476_148153,3050476,148153,1237,1237,0,0,0,0,90
3050476_209212,3050476,209212,1237,1237,0,0,0,0,90
3050476_82873,3050476,82873,1237,1237,0,0,0,0,54
3050524_123682,3050524,123682,989,762,0,0,0,0,90
3050524_258889,3050524,258889,989,989,0,0,0,0,29
3050524_480987,3050524,480987,989,989,0,0,0,0,76
3050529_192765,3050529,192765,148,148,0,0,0,0,90
3050529_91845,3050529,91845,148,148,0,0,0,0,90
3050530_135343,3050530,135343,762,762,0,0,0,0,69
3050530_170321,3050530,170321,762,762,0,0,0,0,90
3050530_183318,3050530,183318,762,762,0,0,0,0,90
3050530_272999,3050530,272999,762,762,0,0,0,0,64
3050530_74960,3050530,74960,762,762,0,0,0,0,90
3050530_92469,3050530,92469,762,762,0,0,0,1,90
3050532_148153,3050532,148153,1237,1237,0,0,0,0,90
3050532_209212,3050532,209212,1237,1237,0,0,0,0,90
3050532_82873,3050532,82873,1237,1237,0,0,0,0,90
3050525_105470,3050525,105470,31,31,0,0,0,0,90
3050525_139208,3050525,139208,31,31,0,0,0,0,90
3050525_148455,3050525,148455,31,31,0,0,0,1,90
3050525_234803,3050525,234803,31,31,0,0,0,0,90
3050525_256178,3050525,256178,31,31,0,0,0,0,4
3050525_314353,3050525,314353,31,31,0,0,0,1,86
3050525_3333,3050525,3333,31,1237,1,0,1,0,15
3050525_82105,3050525,82105,31,31,0,0,0,0,90
3050502_148153,3050502,148153,1237,1237,0,0,0,0,90
3050502_192765,3050502,192765,148,148,0,0,0,0,8
3050502_209212,3050502,209212,1237,1237,0,0,0,0,17
3050502_410425,3050502,410425,1237,148,0,0,0,0,86
3050502_82873,3050502,82873,1237,1237,0,0,0,0,90
3050502_91845,3050502,91845,148,148,0,0,0,0,90
3050502_95810,3050502,95810,148,762,0,0,0,0,90
3050538_105470,3050538,105470,31,31,0,0,0,0,90
3050538_139208,3050538,139208,31,31,0,0,0,0,90
3050538_148455,3050538,148455,31,31,0,0,2,1,90
3050538_234803,3050538,234803,31,31,0,0,0,2,90
3050538_256178,3050538,256178,31,31,0,0,0,0,2
3050538_314353,3050538,314353,31,31,0,0,0,1,88
3050533_135343,3050533,135343,762,762,0,0,0,0,90
3050533_148153,3050533,148153,1237,1237,0,0,0,0,90
3050533_170321,3050533,170321,762,762,1,0,0,0,90
3050533_209212,3050533,209212,1237,1237,0,0,0,0,45
3050533_410425,3050533,410425,1237,148,1,0,0,0,41
3050533_74960,3050533,74960,762,762,0,0,0,0,90
3050533_82873,3050533,82873,1237,1237,0,0,1,0,90
3050533_92469,3050533,92469,762,762,1,0,0,0,90
3050540_123682,3050540,123682,989,762,0,0,2,1,90
3050540_258889,3050540,258889,989,989,0,0,0,0,18
3050540_480987,3050540,480987,989,989,0,0,0,0,23
3050541_192765,3050541,192765,148,148,0,0,0,0,90
3050541_91845,3050541,91845,148,148,0,0,0,0,90
3050552_123682,3050552,123682,989,762,0,0,0,0,90
3050552_192765,3050552,192765,148,148,0,0,0,0,8
3050552_61841,3050552,61841,989,989,0,0,0,0,90
3050552_91845,3050552,91845,148,148,0,1,0,0,43
3050552_95810,3050552,95810,148,762,0,0,0,0,90
3050558_105470,3050558,105470,31,31,0,0,0,0,90
3050558_135343,3050558,135343,762,762,1,0,0,0,90
3050558_139208,3050558,139208,31,31,0,0,1,0,90
3050558_148368,3050558,148368,31,703,0,0,1,0,17
3050558_148455,3050558,148455,31,31,0,0,1,0,73
3050558_170321,3050558,170321,762,762,0,0,0,0,90
3050558_183318,3050558,183318,762,762,0,0,0,0,90
3050558_234803,3050558,234803,31,31,0,0,0,0,90
3050558_314353,3050558,314353,31,31,0,0,0,2,90
3050558_3333,3050558,3333,31,1237,1,0,0,0,7
3050558_74960,3050558,74960,762,762,0,0,0,0,90
3050558_92469,3050558,92469,762,762,0,0,0,0,90
3050551_148153,3050551,148153,1237,1237,1,0,0,0,90
3050551_209212,3050551,209212,1237,1237,0,0,0,1,90
3050551_410425,3050551,410425,1237,148,0,0,0,0,90
3050551_82873,3050551,82873,1237,1237,1,0,0,0,90
3050561_148153,3050561,148153,1237,1237,0,0,0,0,90
3050561_410425,3050561,410425,1237,148,0,0,0,0,90
3050561_82873,3050561,82873,1237,1237,0,0,0,1,90
3050563_123682,3050563,123682,989,762,0,0,0,0,90
3050563_480987,3050563,480987,989,989,0,0,0,1,20
3050563_61841,3050563,61841,989,989,0,0,0,1,90
3050564_135343,3050564,135343,762,762,0,0,1,0,90
3050564_170321,3050564,170321,762,762,0,0,0,0,81
3050564_183318,3050564,183318,762,762,0,0,0,0,90
3050564_74960,3050564,74960,762,762,0,0,0,0,90
3050564_92469,3050564,92469,762,762,0,0,0,2,90
3050566_105470,3050566,105470,31,31,0,0,0,0,90
3050566_139208,3050566,139208,31,31,0,0,0,0,90
3050566_148368,3050566,148368,31,703,0,0,0,0,64
3050566_148455,3050566,148455,31,31,0,0,0,0,90
3050566_234803,3050566,234803,31,31,0,0,0,0,84
3050566_256178,3050566,256178,31,31,0,0,0,0,6
3050566_314353,3050566,314353,31,31,0,0,0,1,90
3050566_3333,3050566,3333,31,1237,0,0,0,0,26
3050566_82105,3050566,82105,31,31,0,0,0,0,90
3050569_192765,3050569,192765,148,148,0,0,0,0,90
3050569_406638,3050569,406638,148,148,0,0,0,0,13
3194817_105470,3194817,105470,31,31,0,0,0,0,39
3194817_139208,3194817,139208,31,31,0,0,1,0,90
3194817_148368,3194817,148368,31,703,0,0,1,1,74
3194817_148455,3194817,148455,31,31,0,0,1,1,90
3194817_234803,3194817,234803,31,31,0,0,0,0,90
3194817_256178,3194817,256178,31,31,0,0,0,0,90
3194817_314353,3194817,314353,31,31,0,0,0,1,90
3194817_3333,3194817,3333,31,1237,0,0,0,0,4
3194817_71271,3194817,71271,31,31,0,0,0,0,51
3194820_134270,3194820,134270,1237,762,0,0,0,0,90
3194820_148153,3194820,148153,1237,1237,1,0,0,1,90
3194820_209212,3194820,209212,1237,1237,0,0,0,0,90
3194820_217115,3194820,217115,1237,1148,0,0,1,0,26
3194820_82873,3194820,82873,1237,1237,0,0,0,0,90
3194822_123682,3194822,123682,989,762,0,0,0,0,90
3194822_258889,3194822,258889,989,989,0,0,0,0,1
3194822_320411,3194822,320411,989,989,0,0,0,0,90
3194822_480987,3194822,480987,989,989,0,0,1,0,90
3194822_61841,3194822,61841,989,989,1,0,0,0,90
3194823_406638,3194823,406638,148,148,0,0,0,0,1
3194824_135343,3194824,135343,762,762,0,0,0,0,90
3194824_170321,3194824,170321,762,762,0,0,0,0,90
3194824_183318,3194824,183318,762,762,0,0,0,0,90
3194824_272999,3194824,272999,762,762,1,0,0,0,90
3194824_333241,3194824,333241,762,762,0,0,0,0,90
3194824_346707,3194824,346707,762,762,0,0,0,0,67
3194824_74960,3194824,74960,762,762,0,0,0,0,90
3194824_92469,3194824,92469,762,762,0,0,0,0,90
3219093_348795,3219093,348795,148,148,0,0,0,0,5
3219093_406638,3219093,406638,148,148,0,0,0,0,1
3219430_135343,3219430,135343,762,762,0,0,0,0,90
3219430_170321,3219430,170321,762,762,1,0,0,0,90
3219430_183318,3219430,183318,762,762,0,0,0,0,90
3219430_184528,3219430,184528,762,762,0,0,0,0,90
3219430_272999,3219430,272999,762,762,0,0,0,0,90
3219430_333241,3219430,333241,762,762,1,0,0,0,67
3219430_346707,3219430,346707,762,762,1,0,0,1,16
3219430_74960,3219430,74960,762,762,0,0,0,0,90
3219430_92469,3219430,92469,762,762,0,0,0,0,90
3219431_139208,3219431,139208,31,31,0,0,0,0,90
3219431_148368,3219431,148368,31,703,0,0,0,0,11
3219431_148455,3219431,148455,31,31,0,0,0,0,79
3219431_234803,3219431,234803,31,31,0,0,0,0,90
3219431_314353,3219431,314353,31,31,1,0,0,0,90
3219431_3333,3219431,3333,31,1237,0,0,0,1,74
3219431_71271,3219431,71271,31,31,0,0,0,0,90
3219431_82105,3219431,82105,31,31,0,0,0,0,90
3219433_134270,3219433,134270,1237,762,0,0,0,0,90
3219433_148153,3219433,148153,1237,1237,0,0,0,0,90
3219433_209212,3219433,209212,1237,1237,0,0,0,0,90
3219433_217115,3219433,217115,1237,1148,0,0,0,0,23
3219433_82873,3219433,82873,1237,1237,0,0,0,0,67
3219434_123682,3219434,123682,989,762,0,0,0,1,90
3219434_258889,3219434,258889,989,989,0,0,0,0,14
3219434_320411,3219434,320411,989,989,1,0,0,0,45
3219434_61841,3219434,61841,989,989,0,0,0,0,90
3219086_139208,3219086,139208,31,31,0,0,0,0,90
3219086_148455,3219086,148455,31,31,0,0,2,0,90
3219086_234803,3219086,234803,31,31,0,0,0,0,90
3219086_314353,3219086,314353,31,31,0,0,0,1,90
3219086_3333,3219086,3333,31,1237,0,0,0,0,21
3219086_43530,3219086,43530,31,1237,0,0,0,0,4
3219086_71271,3219086,71271,31,31,0,0,0,0,90
3219086_82105,3219086,82105,31,31,0,0,1,0,90
3219429_134270,3219429,134270,1237,762,0,0,0,0,90
3219429_148153,3219429,148153,1237,1237,0,0,0,0,90
3219429_209212,3219429,209212,1237,1237,0,0,0,0,68
3219429_217115,3219429,217115,1237,1148,0,0,0,0,74
3219429_82873,3219429,82873,1237,1237,0,0,0,0,12
3219087_123682,3219087,123682,989,762,0,0,0,0,69
3219087_258889,3219087,258889,989,989,0,0,0,0,21
3219087_320411,3219087,320411,989,989,0,0,0,0,90
3219087_480987,3219087,480987,989,989,0,0,0,0,90
3219087_61841,3219087,61841,989,989,0,0,0,0,69
3219088_135343,3219088,135343,762,762,0,0,0,0,90
3219088_170321,3219088,170321,762,762,0,0,0,0,90
3219088_183318,3219088,183318,762,762,0,0,0,0,82
3219088_184528,3219088,184528,762,762,0,0,0,0,90
3219088_192765,3219088,192765,148,148,0,0,0,0,2
3219088_272999,3219088,272999,762,762,0,0,0,0,90
3219088_333241,3219088,333241,762,762,1,0,1,0,88
3219088_346707,3219088,346707,762,762,0,0,0,0,90
3219088_348795,3219088,348795,148,148,0,0,0,0,28
3219088_74960,3219088,74960,762,762,0,0,0,0,90
3219088_91845,3219088,91845,148,148,0,0,0,0,90
3219088_92469,3219088,92469,762,762,1,0,0,0,90
3219085_139208,3219085,139208,31,31,0,0,0,0,90
3219085_148368,3219085,148368,31,703,0,0,0,0,5
3219085_148455,3219085,148455,31,31,0,0,0,1,90
3219085_234803,3219085,234803,31,31,0,0,0,0,90
3219085_314353,3219085,314353,31,31,0,0,0,0,90
3219085_71271,3219085,71271,31,31,0,0,0,0,90
3219085_82105,3219085,82105,31,31,0,0,0,0,90
3219421_135343,3219421,135343,762,762,0,0,1,0,85
3219421_170321,3219421,170321,762,762,1,0,0,0,90
3219421_183318,3219421,183318,762,762,0,0,0,0,90
3219421_184528,3219421,184528,762,762,0,0,0,0,78
3219421_272999,3219421,272999,762,762,0,0,0,0,90
3219421_333241,3219421,333241,762,762,0,0,0,0,90
3219421_346707,3219421,346707,762,762,0,0,0,0,90
3219421_74960,3219421,74960,762,762,0,0,0,0,90
3219422_134270,3219422,134270,1237,762,0,0,0,0,90
3219422_148153,3219422,148153,1237,1237,1,0,0,0,90
3219422_209212,3219422,209212,1237,1237,0,0,0,0,90
3219422_212847,3219422,212847,1237,1237,0,0,0,0,90
3219422_217115,3219422,217115,1237,1148,0,0,0,0,67
3219422_82873,3219422,82873,1237,1237,0,0,0,0,16
3219425_123682,3219425,123682,989,762,1,0,1,0,90
3219425_258889,3219425,258889,989,989,0,0,0,0,26
3219425_320411,3219425,320411,989,989,1,0,0,0,90
3219425_480987,3219425,480987,989,989,0,0,0,0,90
3219425_61841,3219425,61841,989,989,0,0,0,0,64
3219081_348795,3219081,348795,148,148,0,0,0,0,11
3219081_91845,3219081,91845,148,148,0,0,0,1,79
3219082_135343,3219082,135343,762,762,0,0,0,0,80
3219082_139208,3219082,139208,31,31,0,0,0,0,90
3219082_148368,3219082,148368,31,703,0,0,0,0,37
3219082_148455,3219082,148455,31,31,0,0,1,0,90
3219082_170321,3219082,170321,762,762,0,0,0,0,90
3219082_183318,3219082,183318,762,762,0,0,0,0,90
3219082_184528,3219082,184528,762,762,0,0,0,0,67
3219082_234803,3219082,234803,31,31,0,0,0,1,90
3219082_272999,3219082,272999,762,762,0,0,0,0,67
3219082_314353,3219082,314353,31,31,0,0,0,0,90
3219082_333241,3219082,333241,762,762,0,0,0,0,90
3219082_3333,3219082,3333,31,1237,0,0,0,0,15
3219082_71271,3219082,71271,31,31,0,0,0,0,90
3219082_74960,3219082,74960,762,762,0,0,0,0,90
3219082_82105,3219082,82105,31,31,0,0,0,0,90
3219414_192765,3219414,192765,148,148,0,0,0,0,14
3219414_91845,3219414,91845,148,148,0,0,2,0,90
3219418_134270,3219418,134270,1237,762,0,0,0,0,90
3219418_148153,3219418,148153,1237,1237,0,0,0,0,90
3219418_209212,3219418,209212,1237,1237,0,0,0,1,90
3219418_212847,3219418,212847,1237,1237,0,0,0,0,90
3219418_217115,3219418,217115,1237,1148,0,0,1,0,84
3219418_82873,3219418,82873,1237,1237,0,0,0,0,90
3219077_123682,3219077,123682,989,762,0,0,2,0,90
3219077_249089,3219077,249089,989,989,0,0,0,0,77
3219077_258889,3219077,258889,989,989,0,0,0,0,90
3219077_320411,3219077,320411,989,989,0,0,0,0,90
3219077_480987,3219077,480987,989,989,0,0,0,0,1
3219076_123682,3219076,123682,989,762,0,0,1,0,90
3219076_249089,3219076,249089,989,989,0,0,0,0,13
3219076_258889,3219076,258889,989,989,0,0,0,0,77
3219076_320411,3219076,320411,989,989,0,0,0,1,90
3219072_134270,3219072,134270,1237,762,0,0,0,0,90
3219072_135343,3219072,135343,762,762,0,0,0,0,90
3219072_148153,3219072,148153,1237,1237,1,0,0,0,90
3219072_170321,3219072,170321,762,762,0,0,0,0,90
3219072_183318,3219072,183318,762,762,0,0,0,0,90
3219072_212847,3219072,212847,1237,1237,0,0,0,0,90
3219072_217115,3219072,217115,1237,1148,0,0,0,0,82
3219072_272999,3219072,272999,762,762,0,0,0,0,73
3219072_333241,3219072,333241,762,762,0,0,0,0,90
3219072_410425,3219072,410425,1237,148,0,0,0,0,8
3219072_74960,3219072,74960,762,762,0,0,0,0,90
3219072_82873,3219072,82873,1237,1237,0,0,0,0,81
3219075_91845,3219075,91845,148,148,0,0,0,1,90
3219071_139208,3219071,139208,31,31,0,0,0,0,90
3219071_148455,3219071,148455,31,31,0,0,0,1,90
3219071_234803,3219071,234803,31,31,0,0,0,1,90
3219071_256178,3219071,256178,31,31,0,0,0,0,1
3219071_314353,3219071,314353,31,31,1,0,1,0,90
3219071_3333,3219071,3333,31,1237,1,0,0,0,19
3219071_43530,3219071,43530,31,1237,0,0,0,0,6
3219071_71271,3219071,71271,31,31,0,0,0,0,90
3219071_82105,3219071,82105,31,31,0,0,0,0,90
3219070_139208,3219070,139208,31,31,0,0,0,0,90
3219070_148368,3219070,148368,31,703,0,0,0,0,26
3219070_148455,3219070,148455,31,31,0,0,0,0,90
3219070_234803,3219070,234803,31,31,0,0,0,0,90
3219070_314353,3219070,314353,31,31,0,0,0,0,90
3219070_3333,3219070,3333,31,1237,0,0,0,0,3
3219070_71271,3219070,71271,31,31,1,0,0,0,90
3219070_82105,3219070,82105,31,31,0,0,0,0,90
3219404_91845,3219404,91845,148,148,0,0,0,1,64
3219407_134270,3219407,134270,1237,762,0,0,0,0,90
3219407_148153,3219407,148153,1237,1237,0,0,0,0,90
3219407_212847,3219407,212847,1237,1237,1,0,0,0,90
3219407_217115,3219407,217115,1237,1148,1,0,0,0,79
3219407_410425,3219407,410425,1237,148,0,0,0,0,45
3219407_82873,3219407,82873,1237,1237,0,0,0,0,90
3219408_123682,3219408,123682,989,762,0,0,1,0,77
3219408_249089,3219408,249089,989,989,0,0,0,0,1
3219408_258889,3219408,258889,989,989,0,0,0,0,90
3219408_320411,3219408,320411,989,989,0,0,0,0,89
3219067_135343,3219067,135343,762,762,1,0,0,0,90
